user_id,genres,año,playtime_forever
76561198061550514,Massively Multiplayer,2011,1550.0
76561198025503374,Adventure,2009,1059.0
Dinosaurx,Action,2000,132.0
76561198022221822,Massively Multiplayer,2012,25.0
laerte261,Strategy,2009,317.0
Malaysia3420,Racing,2008,11.0
76561198048470761,Action,2009,329.0
76561197963549028,Indie,2012,9690.0
76561198071212572,Massively Multiplayer,2017,3431.0
QueenOfTheClowns,Action,2016,49.0
76561198090573056,Indie,2013,120.0
g0atfysh,Strategy,2013,49.0
blame33,Strategy,2010,4710.0
76561198073529590,Simulation,2017,6516.0
76561198043039883,Simulation,2011,5.0
thatsonehardcorejayX,Indie,2003,366.0
76561198059014191,Action,2011,3543.0
jakom,Action,2013,1610.0
76561198041266114,Simulation,2016,175.0
TetrisIsUnrealistic,Action,2008,1595.0
Ulrikk,Casual,2014,1741.0
pattyc1234,Action,2011,2004.0
76561198037858688,RPG,2013,2898.0
blackyyangzz,Action,2008,25.0
swatunit05,Strategy,2004,99.0
76561198058945401,Action,2009,627.0
kira1000,Racing,2008,1.0
Cupcakeking,Simulation,2014,58.0
69133709,Free to Play,2017,2517.0
Mattyzboi,Simulation,2016,2396.0
76561198026597579,Massively Multiplayer,2015,2422.0
76561198037009387,RPG,2012,461.0
Flamin-Joker,Strategy,2010,20481.0
FREEGUWOP,Action,2004,7720.0
76561198035991809,Adventure,2010,1371.0
76561198031577478,Action,2009,9536.0
portal_2_3,Free to Play,2014,2126.0
LordOfLems,Strategy,2008,695.0
76561198057552510,Adventure,2003,524.0
76561198035363871,Strategy,2007,14366.0
MLP_22,Free to Play,2017,88.0
TSwizzlezGaming,Adventure,2014,7.0
76561198086878953,Indie,2015,7576.0
jakeofjakeness,Sports,2013,205.0
skelaxum,Action,2004,60.0
lonarca,Adventure,2016,298.0
verticalibre,Adventure,2012,678.0
Mystimatic,Action,2015,18956.0
76561198059696705,Action,2013,844.0
TSEpsilon,Action,2007,899.0
76561198065853404,Action,2012,490.0
Nfkted_CS,Action,2000,1410.0
ThesandwichMan,Utilities,2016,1.0
EXC-2_Stroke,Animation &amp; Modeling,2013,5.0
Serious_,Free to Play,2013,466.0
76561198065477312,Adventure,2016,8061.0
76561198118907930,RPG,2012,740.0
231321455,Free to Play,2016,3.0
76561198042666584,Action,2010,3716.0
76561198066474321,RPG,2011,248.0
76561198157945787,Adventure,2017,5985.0
76561198002975287,Strategy,2015,2188.0
76561198077662008,Adventure,2015,190.0
taghead,Action,2002,4.0
76561197994106522,Strategy,2012,6140.0
SomeRandomCarrot,Free to Play,2012,410.0
freshcake,Action,2012,75329.0
76561198068547407,Strategy,2013,3393.0
hazixstar,Free to Play,2017,1028.0
76561198107103913,Action,2010,440.0
Hasalafar,Action,2001,64.0
SargentSwords,Simulation,2015,6763.0
natsudrgneel,Adventure,2014,446.0
sergioxks1,Adventure,2015,50334.0
76561198048588244,Action,2008,389.0
matheuscarvalho_,Massively Multiplayer,2016,56.0
funkyotc,Casual,2010,266.0
76561198069475649,RPG,2012,34.0
Neoquinn,Action,2012,8751.0
chocklanisi,RPG,2006,233.0
rileyisalad,Sports,2016,15.0
76561198012478731,Massively Multiplayer,2011,1701.0
76561197979574831,Massively Multiplayer,2014,662.0
76561198099932607,Indie,2006,4616.0
76561198040311085,Action,2011,989.0
76561198008901482,Casual,2015,33461.0
Anthro93,Indie,2006,137.0
andreshige,Racing,2015,158.0
76561198121482617,Early Access,2016,478.0
76561198094752240,RPG,2013,1104.0
Epula_Daug,Action,2015,12071.0
76561197993654066,RPG,2015,5128.0
magnetthemedic,Casual,2016,2858.0
InSAnE7331,Adventure,2015,1354.0
shay181,Casual,2011,1184.0
76561198021613555,RPG,2010,537.0
76561198062033817,RPG,2013,90.0
leonel57,Adventure,2017,2728.0
76561198015276841,Massively Multiplayer,2017,2157.0
76561198046405211,Action,2016,814.0
76561198082459978,Indie,2013,58.0
lukec2510,Simulation,2016,126.0
FlameFireBlast,RPG,2016,148.0
76561198059532052,Free to Play,2017,8533.0
moist_rigby,Casual,2011,83.0
uwotm8illrektya,Casual,2016,19.0
76561198080538331,RPG,2015,72.0
shroom106,Strategy,2015,284.0
76561198052843763,Strategy,2008,3578.0
76561198049277266,Action,2003,1907.0
sir_afrodite,Action,2009,1325.0
limandi92,Indie,2006,29.0
marthicus,Adventure,2008,432.0
76561198033827663,Adventure,2012,740.0
76561197982424065,Sports,2010,83.0
fartinspartan,Action,2007,95.0
SneakyPete9,RPG,2014,19.0
Segilee,Indie,2016,8773.0
76561198039125033,Action,2016,2333.0
76561198040872056,Indie,2011,165.0
76561198007767871,Casual,2015,681.0
76561198060486109,Indie,2011,1.0
76561198054154030,Casual,2017,1270.0
Mintez,Action,1998,11.0
pyro47,Adventure,2013,7195.0
yhagozanon,Casual,1999,22.0
76561198056544334,Strategy,2011,21.0
mixedupgames,Free to Play,2014,22.0
jonsnow98,RPG,2017,77398.0
76561198066825426,Indie,2008,3.0
shnad,Adventure,2014,3484.0
76561198091868909,Free to Play,2017,5.0
OneandOnlyTickle,Indie,2011,4383.0
76561198058094965,RPG,2013,397.0
Desdemniae,Casual,2015,355.0
herplerp,RPG,2007,1030.0
76561198046165827,Action,2013,4506.0
76561198072579305,Indie,2013,4367.0
76561198062412699,Action,2012,22289.0
76561198096049723,Free to Play,2011,4541.0
76561198111201989,Simulation,2013,45.0
mkdtiger,Action,2009,5203.0
76561198083174273,Strategy,2013,377.0
76561198079654919,Massively Multiplayer,2015,280.0
76561198091429493,RPG,2011,884.0
mintyadl,Sports,2015,12756.0
76561198058132219,Adventure,2016,608.0
Garfiw,Casual,2017,15657.0
povohat,Action,2013,463.0
76561198093178453,Adventure,2012,324.0
thaAIDSTAR,Design &amp; Illustration,2013,7.0
6294421419,Strategy,2015,2041.0
76561198067380609,Strategy,2013,152.0
76561198050814267,Indie,2017,484.0
dongah,Utilities,2014,47.0
76561198052711739,Action,2017,13535.0
Thomas66820,RPG,2008,29.0
76561198051719220,Indie,2016,5991.0
mastergamerinfinity,Racing,2016,11.0
lildoughnut,RPG,2015,205.0
76561198047139773,Racing,2013,2242.0
dan_u_al,Simulation,2013,456.0
76561198043640604,Action,2016,7755.0
76561198072545923,Simulation,2014,65.0
76561198054378776,Simulation,2013,2796.0
76561198056092813,Free to Play,2017,2395.0
mrpineapplejuice,Action,2011,904.0
x--13--x,Action,2010,1639.0
Sambo666,Adventure,2016,3515.0
PacStaff,Action,2006,6.0
BlindR3alm,Casual,2010,46.0
macaroonz,Casual,2010,180.0
76561198035227874,Action,2011,631.0
76561198067593743,Action,2009,948.0
cheesehearer,Action,2012,12302.0
76561198072912995,RPG,2015,3342.0
bindisposerer,Action,2003,1164.0
ghostshade35,Racing,2015,1621.0
76561198103411771,Early Access,2016,895.0
HAYABEEN,Action,2011,88.0
mathzar,Adventure,2011,4309.0
themacboy,Indie,2015,248.0
Skuxii,Action,2016,3925.0
76561198086130346,RPG,2011,6771.0
76561198025756134,RPG,2017,18085.0
76561198077038456,Adventure,2011,306.0
DecaSept,Action,2013,561.0
Engika,Massively Multiplayer,2016,399.0
76561198077118760,Adventure,2002,101.0
lemage95,Strategy,2015,1985.0
NightBladeNC,RPG,2017,119.0
demonicgoku,Free to Play,2016,8.0
NikoPakowiski,Casual,2017,127.0
76561197991092850,Action,2010,841.0
76561198081048373,Action,2010,3924.0
76561198098640798,Adventure,2015,4691.0
mexicandinosaur_,Indie,2006,8018.0
76561198039366011,Simulation,2008,54.0
76561198082863762,Action,2015,15.0
arcanesage,Adventure,2011,847.0
76561198012749888,Action,2012,1343.0
armouredmarshmallow,Strategy,2012,6136.0
chickenburgerXOXO,Simulation,2014,19.0
plumbers,Casual,2010,234.0
MjrAwsm,RPG,2008,405.0
76561198022829165,Strategy,2015,7.0
326759263846544,Racing,2010,190.0
76561198081539952,Action,2014,1204.0
tankardcl,RPG,2014,1178.0
Youcametothewrongpagemotherfucka,Adventure,2016,102.0
chillio,Indie,2006,13703.0
76561198054843357,Simulation,2010,13.0
76561198081730420,RPG,2011,2450.0
76561198071677638,Adventure,2011,4275.0
76561198038052829,RPG,2010,287.0
Brock106,Adventure,2002,2.0
foolsfoolsfools,Strategy,2012,1639.0
76561198066405907,Action,2013,111.0
autobot1995,Strategy,2015,287.0
Exmaster900,Indie,2012,109.0
76561198026226364,Action,2009,79.0
thequeenpanda,Simulation,2016,6212.0
chinastyempire,Action,2009,565.0
Music_Man_inaPAN,Massively Multiplayer,2017,1391.0
Lord_Exploit,Early Access,2016,758.0
76561198089117691,Free to Play,2016,86.0
76561198050812633,Free to Play,2006,360.0
66d,Strategy,2009,10.0
76561198044884778,Free to Play,2012,7296.0
76561198066295384,Simulation,2006,150.0
Darkness211,RPG,2016,717.0
lawyerknife,Free to Play,2014,413.0
76561197971933349,Racing,2015,391.0
76561198101773905,Adventure,2011,147.0
76561198083078510,Free to Play,2011,2690.0
rafappt,Casual,2013,56.0
Eehee,Strategy,2013,2346.0
76561198078983740,Adventure,2012,750.0
76561198056694379,Free to Play,2014,641.0
Ebthing,Simulation,2012,1307.0
CalvinHazard,Indie,2017,2256.0
howtodoto101,Casual,2014,1211.0
76561198056906420,Adventure,2017,86.0
76561198074104344,Strategy,2016,1033.0
76561198057735047,Indie,2016,300.0
HyannnHeeee,Simulation,2012,686.0
usa000,RPG,2016,1378.0
76561198029129930,Action,2013,378.0
76561198072138130,Adventure,2010,819.0
76561198048571729,Action,2008,1178.0
76561197983589335,Adventure,2004,5.0
SkyFlashBR,RPG,2008,1107.0
phrostb,Sports,2009,31.0
76561198037577253,Adventure,2011,31.0
76561198070738635,Free to Play,2011,550.0
ded100xyev,Free to Play,2016,102.0
76561198083036251,Action,2012,2112.0
76561198096863948,Massively Multiplayer,2011,2691.0
Haydosbra,Strategy,2015,205.0
Praiseofdeph,Indie,2008,68.0
76561198071642666,Adventure,2008,460.0
76561198012076358,Strategy,2012,15315.0
76561198083569432,Action,2011,6.0
barcafan835,Adventure,2010,4039.0
76561198003702006,Simulation,2013,13740.0
pingerslad,Strategy,1999,999.0
76561198054041998,Simulation,2010,2433.0
kfiunl,Indie,2014,692.0
sonicmario9000,Casual,2012,2502.0
76561198049390920,Massively Multiplayer,2010,13341.0
76561198008302183,Adventure,2011,657.0
76561198067655618,Indie,2016,2804.0
-SEVEN-,Racing,2008,209.0
76561198015450790,Indie,1999,17.0
beautifulgu00d,Sports,2015,136.0
76561198047185717,Adventure,2012,1964.0
dhansvid,Free to Play,2017,2638.0
Stevio_Pistachio,Casual,2013,1441.0
76561198054154030,Action,1998,1.0
76561198087946835,Indie,2006,1843.0
themetanator,Action,2003,193.0
76561198041061206,Indie,2011,29.0
76561198091509294,Indie,2017,28.0
nexus1628,Massively Multiplayer,2016,2583.0
76561198061830226,Massively Multiplayer,2016,642.0
Stuckles,Simulation,2014,35.0
nstokesy,Sports,2009,31.0
legendryofawsom,Simulation,2011,138.0
mr_pie_nice_cheese,Simulation,2012,662.0
Pun123,Indie,2014,1472.0
76561198043737314,Indie,2017,46.0
76561198084400897,RPG,2017,2574.0
KauzaShin,Casual,2014,369.0
archaenus,Simulation,2012,1201.0
76561198075907724,Action,2014,7373.0
NotJamie,Adventure,2014,289.0
TheOnlyTrueGamingGod,Simulation,2011,91.0
Zieba,Free to Play,2015,32.0
76561198037701378,Strategy,2015,1043.0
76561198065324697,Free to Play,2012,1433.0
76561198066575229,Strategy,2011,36.0
76561198049959481,Adventure,2013,3115.0
Kapodistrias,Massively Multiplayer,2011,6.0
StumblingAxe,Indie,2017,2301.0
76561198035964186,Action,2011,4907.0
76561198060791089,Simulation,2010,33.0
53071407,Adventure,2011,1484.0
76561198059609375,Sports,2012,83.0
Hugh-Mungus,Adventure,2017,16338.0
SPACEgamer,Indie,2015,174.0
rawrnerozero,Indie,2008,564.0
Stackamo,Casual,2010,52.0
76561198050611118,Indie,2014,35.0
newhollandarmy,Action,2017,211.0
76561198063396343,Free to Play,2016,146.0
76561198061348980,Casual,2017,494.0
sabretoothwalrus,Early Access,2016,86.0
Juzzyx,Utilities,2013,1.0
76561198050461532,Massively Multiplayer,2009,1.0
aaropro,Action,2015,1906.0
mostmlgpro420blazeitsteamprofile,Action,1994,1.0
I4gotmyusername,Action,2009,299.0
76561198059230318,Action,2014,759.0
76561198062199495,RPG,2009,1.0
76561198051358909,Action,2010,421.0
pancakesss,Free to Play,2012,3024.0
76561198008595987,RPG,2014,4142.0
76561198048065817,Adventure,2013,9496.0
76561198131938966,Action,2008,1765.0
luftwaffeuk,Simulation,2015,65.0
Bhappiikhat,Massively Multiplayer,2012,286.0
76561198035235274,Adventure,2014,210.0
xztenz,Indie,2017,10.0
76561198054432281,Free to Play,2012,917.0
76561198072059739,Indie,2017,2252.0
redfacedpyro,Simulation,2014,279.0
76561197982124018,Action,2011,560.0
epiclyralphy,Massively Multiplayer,2017,7424.0
76561198125630574,Free to Play,2015,1841.0
76561198080616529,Indie,2013,56.0
Cloud437,RPG,2013,1026.0
76561198033469980,Simulation,2013,379.0
76561198077721216,Action,2006,52.0
C0neyboy,Adventure,2015,5803.0
Jeeeeeeeeees,Indie,2008,372.0
nosquint,Sports,2015,707.0
76561198078310429,RPG,2011,905.0
19365,Indie,2013,1400.0
Dragonitesunite,Adventure,2011,142.0
CWBDC,Adventure,2014,609.0
76561198069478872,Action,2004,1.0
76561198058713745,Adventure,2015,3570.0
droidcommandohero,RPG,2010,836.0
76561198084846629,Strategy,2010,3926.0
crystallix,Massively Multiplayer,2015,143.0
FORTHMINGUTH,Simulation,2006,184.0
harharinfigar,Simulation,2006,7439.0
76561198052642169,Simulation,2013,3044.0
dat_david,Action,2014,444.0
Imascatman,Simulation,2016,1524.0
76561197999327663,Racing,2006,253.0
76561197983589335,Adventure,2011,1145.0
76561198087157968,Free to Play,2015,14.0
Cronthius,Racing,2015,1110.0
76561198035595907,Simulation,2013,5.0
EVERGRAS,Massively Multiplayer,2011,1885.0
76561198083174273,Indie,2015,386.0
76561198033248600,RPG,2013,12173.0
76561198070415888,Indie,2011,1588.0
76561198062454216,Casual,2013,86.0
76561198057019363,Strategy,2012,21.0
Luxzackian,Strategy,2017,307.0
76561198057505842,Action,2012,11494.0
76561198028404878,Indie,2011,5762.0
76561198080466905,Action,2015,3205.0
76561198090462433,Strategy,2015,105.0
76561198057136533,Adventure,2016,1840.0
ongkungx2,Indie,2006,2868.0
76561198074898069,Racing,2013,672.0
76561198055775816,Casual,2014,71.0
7958724375897091,Adventure,2013,665.0
76561198077822642,Action,2013,3180.0
76561198060497355,Massively Multiplayer,2013,1521.0
Deadpool996,Adventure,2014,1256.0
ryanflyin13,Strategy,2013,297.0
76561198105241381,RPG,2017,242.0
xXCOOK1EMANXx,Racing,2014,4.0
stoltS,Strategy,2013,83.0
zKinky_Kobra,Free to Play,2012,1323.0
cheekypig55,Action,2000,28.0
Christpwnedyou,Free to Play,2014,26.0
76561198025481169,Adventure,2014,50.0
76561198008197341,Action,2011,5128.0
Ryder_Otter,Massively Multiplayer,2013,3311.0
Vernitz,Free to Play,2011,1788.0
Jorbun,Adventure,2003,20.0
drAlMac,Action,2004,1647.0
cobblerini,Adventure,2017,71.0
1136579070,Action,2016,211.0
snittens,Simulation,2014,1506.0
76561198067855517,Simulation,2006,4806.0
MrChaosAus,Strategy,2013,18414.0
Mrbrightside_kent,Action,2012,95835.0
kitt0,Simulation,2009,469.0
kaseotone,Simulation,2012,137.0
76561198067665145,Simulation,2011,21682.0
poolover69,Free to Play,2011,313.0
76561198065442116,Adventure,2011,3739.0
RankiaR,Adventure,2012,1259.0
76561198018456196,Action,2007,207.0
Dyrrrrran,Action,2015,4919.0
76561198082262826,Indie,2013,53.0
76561197990771193,Action,2013,12069.0
Andi-mc-chan,RPG,2011,236.0
76561198072496287,RPG,2011,3775.0
76561198105584051,Casual,2017,43.0
76561198056450023,Adventure,2003,181.0
JambiGaming,Massively Multiplayer,2017,756.0
matodekris123,Strategy,2013,24.0
76561197962686639,Simulation,2015,2647.0
76561198094582488,Action,2004,43067.0
76561198010561100,Action,2016,14.0
CranSi,Indie,2016,3610.0
GGargula,Early Access,2013,98.0
Edddddddddddddddddddd,Indie,2006,467.0
finjinimo,Action,2009,3336.0
76561198119345370,RPG,2017,2791.0
76561198061450764,RPG,2016,5943.0
niconicolii,Action,2014,1191.0
senorpanda,RPG,2011,542.0
76561198025402421,Casual,2010,50.0
76561198054746815,Simulation,2010,21006.0
FishMist,Strategy,2009,36037.0
76561198098346223,Adventure,2015,685.0
76561198041965056,Indie,2010,2054.0
76561198073745211,Action,2013,33133.0
FumblemoreTheWizard,Action,2007,20.0
76561198084329163,Casual,2015,372.0
76561198032535073,Free to Play,2012,92.0
Cloud437,Simulation,2015,13.0
tomJ420,RPG,2005,10.0
76561198091003692,Strategy,2013,518.0
76561198000571911,Massively Multiplayer,2012,170.0
76561198082876689,Adventure,2013,1402.0
76561198069644041,Casual,2012,823.0
76561198063679051,Simulation,2010,256.0
scheersy,Action,2012,15018.0
Thorinnnnnnnnnn,Casual,2017,24.0
76561198057726294,Indie,2014,36.0
frostnite,Casual,2012,4024.0
76561198043028094,Indie,2015,1315.0
76561198098889274,Strategy,2013,41.0
76561198088033811,Indie,2006,24771.0
ynotisthequestion,Utilities,2016,8.0
tadlicated,Simulation,2015,6569.0
76561198027522403,Adventure,2015,2454.0
random-idiot,RPG,2014,2786.0
2she,Casual,2015,4.0
kendoggy,Action,1997,2.0
aMaewi,Action,2011,45364.0
76561198048933509,Indie,2011,19760.0
76561198068352667,Adventure,2011,1902.0
76561198003704820,Action,2017,10630.0
76561198075636193,Action,2013,3905.0
herpaderpinaderpyworld,RPG,2010,32614.0
MrMemeLord2k16,RPG,2009,21.0
76561198071057858,Indie,2011,12506.0
scarecrow1312,Indie,2012,1908.0
76561198045060373,Racing,2009,120.0
76561198043319694,Action,2017,6115.0
Lord_Zarnox,Video Production,2015,1423.0
76561198095921346,RPG,2015,742.0
76561198046964445,Action,2017,6392.0
Calcipher44,Action,2015,16159.0
76561198157097087,Adventure,2015,42.0
arcshadowwolf,Adventure,2014,2943.0
76561198285527601,Casual,2017,3701.0
Rickson123,Casual,2015,3330.0
76561198024645025,Action,2015,1857.0
MLGProBro,Action,2009,732.0
76561198052183531,Massively Multiplayer,2017,822.0
SuperNinjasInTopHats,Simulation,2010,40841.0
conordarley1998,Action,2009,338.0
76561198066266742,Massively Multiplayer,2012,381.0
76561198026468073,Simulation,2017,724.0
DeathInTheAfternoon,Sports,2015,3701.0
Nindra2041,Simulation,2014,1002.0
SnakeSS,Adventure,2014,146.0
76561198112604776,Indie,2011,786.0
76561198071542689,Free to Play,2015,3593.0
LovedByTalent,RPG,2013,821.0
BizzarreFr0g,RPG,2011,3226.0
taz1999,Indie,2011,23827.0
76561198196449906,Adventure,2014,1618.0
76561197966956978,Free to Play,2013,4217.0
Packdaddy,Racing,2009,40.0
armeda,Racing,2009,156.0
XxNinJA_SpAZxX,Simulation,2006,56407.0
getzuesed,Strategy,2011,1357.0
76561198076033931,RPG,2010,63.0
76561198105310142,Indie,2011,2056.0
76561198152535010,Strategy,2010,3345.0
cb73,Action,2016,10868.0
76561198044458526,Action,2012,3665.0
sheriffgamer,Massively Multiplayer,2011,157.0
nanobotbraincloud,Indie,2016,478.0
76561198081069153,Free to Play,2010,11.0
76561197975689907,Action,2013,761.0
Simpsonsjr,Free to Play,2017,4029.0
76561198061159302,Massively Multiplayer,2013,164.0
iuziray,RPG,2012,228.0
76561197970675875,Free to Play,2016,137.0
76561198302935315,Indie,2017,241.0
76561198067269712,Massively Multiplayer,2013,28765.0
bonbonjon,Free to Play,2016,34.0
ProxiiZ,Adventure,2009,139.0
76561198075410107,Racing,2013,506.0
Thekiller4000,Free to Play,2011,451.0
76561198062406902,Racing,2011,78.0
Sky_Wolf,Adventure,2009,1.0
SethSentry,Massively Multiplayer,2013,2479.0
76561198045319744,Free to Play,2014,371.0
Ruddapotomas,Adventure,2014,1173.0
76561198097359502,Simulation,2017,636.0
DemonPieOfTheNight,RPG,2014,3186.0
76561198033982370,Strategy,2012,120.0
mhazz3,RPG,2011,1050.0
bayleyfoy,Early Access,2014,170.0
76561198039482819,Strategy,2005,23.0
SomeGuySurviving,Indie,2011,1313.0
76561198030914302,RPG,2006,2.0
0118999881999119,Free to Play,2014,1392.0
76561198082068725,Indie,2013,64.0
moxxi2050,Action,2017,1251.0
76561198037999590,Action,1994,52.0
76561198053524100,Action,2011,1549.0
F22Flipside,RPG,2015,271.0
HybridWolfKyle,Strategy,2009,117.0
76561197999401005,Simulation,2015,669.0
Sick_Sim,Action,2006,179.0
qwr3414,Free to Play,1999,141.0
K3nokis,Free to Play,2012,15020.0
vinwf,Simulation,2015,1418.0
_beep_boop,RPG,2009,705.0
invokerus,Action,2015,18.0
76561198085869763,Strategy,2015,420.0
76561198091082337,Indie,2012,4259.0
madmolly,Free to Play,2015,1.0
76561198027052081,Casual,2010,454.0
76561198119691766,Casual,2016,134.0
RaveHusky,RPG,2014,133.0
chewyi,Massively Multiplayer,2014,63.0
76561198087167215,Simulation,2014,1109.0
76561198085427673,Massively Multiplayer,2014,4.0
xeroer,Sports,2012,233.0
76561198049378109,Casual,2014,66.0
76561198063577730,Adventure,2013,58.0
oopon,Racing,2015,922.0
scoot88,RPG,2014,10673.0
76561198065326032,Free to Play,2016,80.0
noobsniperxd,Early Access,2013,2671.0
Iskaroth,Action,2012,36460.0
Benny3888,Indie,2014,21955.0
76561198029991313,RPG,2015,563.0
kekmanzzzz,Casual,2016,35.0
beatthemeat,Action,2014,6849.0
76561198077490141,Indie,2013,10751.0
-Uplink-,Casual,2015,85.0
Zeopatra,Action,2009,1469.0
76561198075751591,Indie,2007,96.0
76561197997494093,RPG,2010,803.0
76561198057519846,Action,2004,1135.0
Gravyduck,Action,2014,1810.0
76561197972269502,Adventure,2013,640.0
SWYANO,Free to Play,2012,613.0
76561198039704283,RPG,2014,2091.0
76561198085062722,Strategy,2011,4.0
woogerthegod,Strategy,2004,965.0
76561198121734645,Free to Play,2006,184.0
Dilberto3000,Strategy,2014,5554.0
76561198043112708,Adventure,2007,323.0
76561198149605252,Early Access,2014,1167.0
76561198068204503,Action,2017,4438.0
ExaultGG,Strategy,2012,1.0
76561198072591408,Indie,2003,548.0
KimSlardashian,RPG,2017,38.0
Huyest,Casual,2017,1552.0
captainploot,RPG,2011,1171.0
76561198063274178,Massively Multiplayer,2015,3124.0
76561198049946995,Adventure,2017,266.0
toddydomo,Strategy,2013,93.0
76561198072158352,Free to Play,2012,55.0
doctr,Strategy,2014,2512.0
76561198059874185,Early Access,2014,425.0
parryflame,Massively Multiplayer,2012,2473.0
Spitfire182GE,Indie,2012,2795.0
BlackBird252L,Free to Play,2016,29.0
76561198054421576,Massively Multiplayer,2011,302.0
thegreatestbait,Adventure,2016,815.0
Hypahh,Adventure,2012,325.0
76561198053869172,Action,2017,192.0
76561198023305655,Action,2011,4018.0
76561198044020758,Simulation,2011,574.0
76561198001465775,Action,2004,9210.0
The_man_The_Legend,Massively Multiplayer,2012,402.0
76561198317515104,Indie,2013,467.0
76561198094032017,Action,2014,1.0
autismothe1,Strategy,2013,107.0
76561198054625450,Casual,2015,58.0
76561198075412846,RPG,2013,4293.0
pot-a-toe,Sports,2013,12.0
bigprenis,Massively Multiplayer,2012,546.0
76561198108226847,Strategy,2013,91.0
hj1980,Action,2014,2477.0
repl4ycsgo,Action,2015,39656.0
iAGumi,RPG,2006,2096.0
76561198074348729,Free to Play,2017,3707.0
76561198063145410,Action,2013,5974.0
76561198092572888,RPG,2015,3345.0
SORETARDED,Strategy,2015,307.0
76561198018736748,RPG,2007,938.0
76561198048654412,Indie,2012,547.0
76561198040468631,Indie,2006,1219.0
76561198086119658,Early Access,2016,143.0
76561198066002441,Free to Play,2013,2069.0
76561198072089331,RPG,2015,9524.0
DeanValiant,Indie,1999,83.0
76561197991294800,Action,2008,4930.0
76561198075539885,Indie,2015,121.0
L_iS_De_Best,Action,2010,1.0
starturner,Simulation,2014,1516.0
nsgrickgrimes,Adventure,2013,1213.0
76561198177917449,Casual,2014,9.0
76561197998346681,Casual,2017,355.0
76561198085057162,Sports,2013,2.0
76561198061891260,Sports,2015,40.0
g0dkiller,Adventure,2012,2511.0
firejack1,Action,2013,7263.0
Aragnum,RPG,2011,2252.0
ihatecoathangers,Early Access,2013,21063.0
verysmartman,Free to Play,2012,2841.0
76561198096417535,Adventure,2012,1481.0
76561198072096094,Casual,2013,21.0
76561198017753656,Simulation,2010,21064.0
76561198064984539,Simulation,2012,133.0
CSGO4lyf,Strategy,2010,631.0
Jamamimamaiu,RPG,2003,10.0
76561198002592233,Sports,2009,371.0
cheltenham98,RPG,2010,1070.0
fazerumbagulho,Web Publishing,2013,246.0
76561198039969558,Adventure,2011,136.0
Dankulicious,Strategy,2016,162.0
76561198044672950,Indie,2017,315.0
aussiead,Adventure,2016,11103.0
hasnulroslani,Adventure,2011,321.0
lilslavyboy,Simulation,2011,171.0
76561198034279438,Free to Play,2014,1137.0
LtTwinkyDough,Indie,2011,2512.0
BigRiig,Free to Play,2014,135.0
romtaxu,Massively Multiplayer,2016,33.0
mumcanwegetchips,RPG,2008,2.0
76561198078081680,Casual,2015,1.0
76561198100555452,Massively Multiplayer,2009,920.0
76561198061247255,Indie,2009,1.0
76561198066527501,Massively Multiplayer,2011,3890.0
potoobigdonger,Sports,2012,94.0
DripU,RPG,2015,1128.0
Shaggypile,Strategy,2009,21.0
76561198057053248,Indie,2016,8754.0
76561198048363750,Indie,2011,14333.0
76561198078160029,Free to Play,2017,1638.0
sir-shiny-sides,Casual,2012,49.0
AquilliusRanger,Simulation,2011,375.0
76561198077167502,Casual,2012,66.0
737911,Free to Play,2012,46265.0
76561198071970196,Adventure,2016,8425.0
Heavensmutant,RPG,2016,739.0
BuzzyWuzzy,Massively Multiplayer,2014,3493.0
ThereSheBlows,RPG,2013,1256.0
sadbadvlad,Indie,2015,5409.0
76561198046095748,Indie,2006,949.0
76561198065032572,Simulation,2014,3290.0
Mako-Attako,Early Access,2016,6760.0
76561198073991990,Strategy,2017,39.0
iloveyouus,Massively Multiplayer,2015,17.0
76561198080631694,Action,2014,186.0
niwith,Indie,2013,4702.0
RonaldMcDonaldTouchesKids,Early Access,2013,24846.0
addicTT,Simulation,1999,1.0
Pedro_Alberto,Action,2013,7781.0
fortheloveofpotatoes,Indie,2016,18.0
76561198070579161,Action,2011,194.0
leonardokpo,Action,2017,609.0
76561198006892728,Action,2009,2192.0
76561198096252219,Strategy,2016,341.0
76561198081976350,Simulation,2012,162.0
tanderskaife,Casual,2014,1044.0
76561198021388700,Indie,2011,3543.0
wilsonufs,Adventure,2011,13517.0
76561198202329564,Action,2000,15.0
76561198101324119,Free to Play,2016,48.0
McDergan,Adventure,2010,3582.0
tawriamortei,Action,2015,6325.0
Fearow,Indie,2014,80.0
stratex5,RPG,2012,237.0
76561198073393715,Free to Play,2012,417.0
renegadematt74,Simulation,2014,295.0
76561198093550604,RPG,2008,5629.0
76561198061008282,Action,2009,5142.0
76561198081963364,Indie,2008,983.0
76561198046113417,Action,2011,3910.0
stabcalloway,Education,2015,861.0
76561198007047914,Indie,2012,8813.0
76561198043770221,Indie,2014,58.0
NotSeattleSound,RPG,2012,314.0
76561198072496287,Indie,2011,2192.0
76561198069163682,Action,2014,4.0
76561198077275799,Simulation,2014,5541.0
leejay83,Indie,2016,64.0
76561198049573044,Indie,2010,37.0
76561198026531048,Strategy,2016,3133.0
realize2,Indie,2015,133.0
2Ta4,Casual,2017,163.0
REScdihno,Massively Multiplayer,2012,103.0
76561198006904799,RPG,2013,1327.0
irraquatedd,Sports,2014,294.0
Swezza,RPG,2009,5278.0
